file,class,method,variable,usage
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],number,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],car,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],scanticket,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],userinput,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],spotnum,3
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],payment,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],cardtype,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],randominfo,9
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],item,2
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],amount,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],exittime,2
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],enterdate,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],assignedspotlist,15
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],cheakspot,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],cp,2
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],args,0
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],size,4
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],totaltime,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],carnumber,1
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],spot,10
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],time,7
C:\projects\Parking_Lot\ParkingLot.java,ParkingLot,main/1[java.lang.String[]],cardnumber,1
C:\projects\Parking_Lot\Car.java,Car,setNumberPlate/1[java.lang.String],NumberPlate,2
C:\projects\Parking_Lot\Car.java,Car,setCarColor/1[java.lang.String],CarColor,2
C:\projects\Parking_Lot\Car.java,Car,setCarType/1[java.lang.String],CarType,2
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",firstYear,1
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",exittime,45
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",enterdate,3
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",HoursInFirstDay,17
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",lastMonth,1
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",exitdate,2
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",ExitHour,3
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",entertime,45
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",minute,24
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",MinutesInLastDay,17
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",daysInMonth,4
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",ParkedHour,3
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",firstDay,5
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",hour,20
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",lastDay,5
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",Days,5
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",HourInTotalDays,3
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",HoursInLastDay,17
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",firstMonth,9
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",ExitMinute,3
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",ParkedMinute,3
C:\projects\Parking_Lot\TotalTime.java,TotalTime,"CalculateTime/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",MinutesInFirstDay,17
C:\projects\Parking_Lot\ParkingTicket.java,ParkingTicket,setSpotNumber/1[int],SpotNumber,2
C:\projects\Parking_Lot\ParkingTicket.java,ParkingTicket,setDate/1[java.lang.String],enterDate,2
C:\projects\Parking_Lot\ParkingTicket.java,ParkingTicket,setAssignedCar/1[Car],car,2
C:\projects\Parking_Lot\ParkingTicket.java,ParkingTicket,setCardNumber/1[long],CardNumber,2
C:\projects\Parking_Lot\ParkingTicket.java,ParkingTicket,setTime/1[java.lang.String],enterTime,2
C:\projects\Parking_Lot\ParkingTicket.java,ParkingTicket,setCardType/1[java.lang.String],CardType,2
C:\projects\Parking_Lot\ScanTicket.java,ScanTicket,"cheaknumber/2[java.lang.String,java.lang.String]",inputnumber,2
C:\projects\Parking_Lot\ScanTicket.java,ScanTicket,"cheaknumber/2[java.lang.String,java.lang.String]",size1,1
C:\projects\Parking_Lot\ScanTicket.java,ScanTicket,"cheaknumber/2[java.lang.String,java.lang.String]",size2,1
C:\projects\Parking_Lot\ScanTicket.java,ScanTicket,"cheaknumber/2[java.lang.String,java.lang.String]",storenumber,2
