file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\projects\SFC-The-Game\src\game\operator\GamePanel.java,game.operator.GamePanel,render/0,false,65,0,1,1,0,1,3,5,0,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,2,0,false
C:\projects\SFC-The-Game\src\game\operator\GamePanel.java,game.operator.GamePanel,mouseExited/1[java.awt.event.MouseEvent],false,147,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GamePanel.java,game.operator.GamePanel,GamePanel/0,true,31,1,2,1,1,1,8,8,0,0,0,8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,15,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GamePanel.java,game.operator.GamePanel,mouseClicked/1[java.awt.event.MouseEvent],false,129,1,1,0,1,1,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GamePanel.java,game.operator.GamePanel,mouseEntered/1[java.awt.event.MouseEvent],false,142,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GamePanel.java,game.operator.GamePanel,mouseReleased/1[java.awt.event.MouseEvent],false,137,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GamePanel.java,game.operator.GamePanel,keyPressed/1[java.awt.event.KeyEvent],false,119,1,1,0,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GamePanel.java,game.operator.GamePanel,update/0,false,55,1,3,1,2,2,2,7,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,2,0,false
C:\projects\SFC-The-Game\src\game\operator\GamePanel.java,game.operator.GamePanel,draw/0,false,62,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,getY/0,false,41,0,17,17,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,setWidth/1[int],false,53,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,"Square/2[int,int]",true,17,0,2,2,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,"isInside/2[int,int]",false,25,0,10,10,0,5,0,4,2,0,2,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,6,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,getWidth/0,false,49,0,11,11,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,getHeight/0,false,57,0,11,11,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,"Square/4[int,int,int,int]",true,21,0,7,7,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,setX/1[int],false,37,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,toString/0,false,65,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,setY/1[int],false,45,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,Square/0,true,13,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,getX/0,false,33,0,16,16,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Square.java,object.structure.Square,setHeight/1[int],false,61,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\MotionCell.java,object.structure.MotionCell,"MotionCell/5[int,int,int,int,boolean]",true,23,0,1,1,0,1,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\MotionCell.java,object.structure.MotionCell,setup/0,false,34,1,3,1,2,1,2,5,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,2,0,false
C:\projects\SFC-The-Game\src\object\structure\MotionCell.java,object.structure.MotionCell,positionCheck/0,false,49,1,3,1,2,5,2,8,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10,2,0,false
C:\projects\SFC-The-Game\src\object\structure\MotionCell.java,object.structure.MotionCell,"MotionCell/2[int,int]",true,17,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\object\structure\MotionCell.java,object.structure.MotionCell,MotionCell/0,true,14,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\projects\SFC-The-Game\src\object\structure\MotionCell.java,object.structure.MotionCell,"setMotion/4[int,int,int,int]",false,27,1,2,1,1,1,1,7,0,0,4,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,7,1,0,false
C:\projects\SFC-The-Game\src\object\structure\MotionCell.java,object.structure.MotionCell,move/0,false,38,2,6,1,5,2,5,11,0,0,0,5,1,1,0,0,0,0,0,0,0,4,1,0,0,0,9,1,0,false
C:\projects\SFC-The-Game\src\object\structure\MotionCell.java,object.structure.MotionCell,"MotionCell/4[int,int,int,int]",true,20,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,update/0,false,121,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,keyPressed/1[int],false,133,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,loadWindow/1[int],false,46,11,23,12,11,11,1,65,0,0,1,1,1,1,0,0,0,0,0,0,20,0,1,0,0,0,32,1,0,true
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,"mouseClicked/2[int,int]",false,136,1,2,1,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,GameManager/0,true,36,1,2,1,1,1,1,5,0,0,0,1,1,2,0,0,0,0,0,1,2,0,0,0,0,0,9,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,gameExit/0,false,139,0,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,loadReleased/0,false,105,1,3,2,1,1,2,8,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,1,0,true
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,draw/1[java.awt.Graphics2D],false,124,1,2,1,1,1,3,5,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,false
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,releaseWindow/0,false,116,0,1,1,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0,true
C:\projects\SFC-The-Game\src\game\operator\GameManager.java,game.operator.GameManager,isExit/0,false,142,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
C:\projects\SFC-The-Game\src\game\frame\HowToPlay.java,game.frame.HowToPlay,"mouseClickd/2[int,int]",false,94,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\game\frame\HowToPlay.java,game.frame.HowToPlay,HowToPlay/1[game.operator.GameManager],true,32,3,3,1,2,1,2,7,0,0,1,2,1,1,0,0,0,0,2,2,4,0,0,0,0,0,12,1,0,false
C:\projects\SFC-The-Game\src\game\frame\HowToPlay.java,game.frame.HowToPlay,update/0,false,62,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\game\frame\HowToPlay.java,game.frame.HowToPlay,draw/1[java.awt.Graphics2D],false,67,0,0,0,0,2,4,13,0,0,1,4,0,0,1,0,0,0,1,5,2,0,1,0,0,0,11,1,0,false
C:\projects\SFC-The-Game\src\game\frame\HowToPlay.java,game.frame.HowToPlay,keyPressed/1[int],false,87,1,1,0,1,3,1,5,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,false
C:\projects\SFC-The-Game\src\game\frame\HowToPlay.java,game.frame.HowToPlay,resume/0,false,82,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\game\frame\HowToPlay.java,game.frame.HowToPlay,loadFile/0,false,40,1,1,1,0,5,8,21,0,5,0,8,0,0,2,1,1,1,3,0,6,0,2,0,0,0,19,2,0,false
C:\projects\SFC-The-Game\src\game\level\Breast.java,game.level.Breast$Anonymous3,run/0,false,416,2,3,0,3,2,3,9,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,11,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Opening.java,game.frame.Opening,"mouseClickd/2[int,int]",false,80,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Opening.java,game.frame.Opening,Opening/1[game.operator.GameManager],true,25,4,5,1,4,1,4,8,0,0,1,4,1,1,0,0,0,0,4,2,5,0,0,0,0,0,11,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Opening.java,game.frame.Opening,counter/0,false,41,1,3,1,2,1,2,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,2,0,true
C:\projects\SFC-The-Game\src\game\frame\Opening.java,game.frame.Opening,resume/0,false,71,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Opening.java,game.frame.Opening,draw/1[java.awt.Graphics2D],false,60,0,0,0,0,1,5,9,0,0,1,5,0,0,0,0,0,0,2,6,0,0,0,0,0,0,9,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Opening.java,game.frame.Opening,keyPressed/1[int],false,75,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Opening.java,game.frame.Opening,update/0,false,55,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\game\level\Breast.java,game.level.Breast$Anonymous2,run/0,false,377,1,3,0,3,2,2,11,0,0,0,2,0,0,0,0,1,0,0,3,2,0,1,0,0,0,9,1,0,false
C:\projects\SFC-The-Game\src\game\level\Breast.java,game.level.Breast$Anonymous1,run/0,false,359,1,3,0,3,2,2,11,0,0,0,2,0,0,0,0,1,0,0,3,2,0,1,0,0,0,9,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawToolShop/1[java.awt.Graphics2D],false,220,1,5,1,4,2,8,12,0,1,1,8,0,0,1,0,0,0,4,9,1,0,1,0,0,0,10,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadInformations/0,false,77,1,1,1,0,6,8,42,0,7,0,8,0,0,1,1,2,1,6,0,20,0,2,0,0,0,31,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,resume/0,false,256,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"mouseClickd/2[int,int]",false,270,1,3,0,3,1,3,5,0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,keyPressed/1[int],false,260,2,2,0,2,2,2,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadImages/0,false,71,1,2,1,1,1,1,6,0,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,9,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkAreaClick/2[int,int]",false,310,2,3,1,2,3,2,8,0,1,2,2,0,0,1,0,0,0,0,1,2,0,2,0,0,0,7,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],false,144,0,1,1,0,1,6,17,0,0,1,6,0,0,0,0,0,0,0,40,0,0,0,0,0,0,12,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,Dashboard/1[game.operator.GameManager],true,54,5,8,1,7,1,7,16,0,0,1,7,4,1,0,0,0,0,7,4,9,0,0,0,0,0,22,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,saveHighScore/0,false,356,1,1,1,0,3,6,15,0,2,0,6,0,0,0,0,1,0,2,0,2,1,1,0,0,0,17,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,save/0,false,332,1,1,1,0,2,7,12,0,2,0,7,0,0,0,0,1,0,7,0,2,1,1,0,0,0,19,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawAreas/1[java.awt.Graphics2D],false,205,1,5,1,4,3,8,14,0,1,1,8,0,0,1,1,0,0,3,7,1,0,2,0,0,0,11,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,update/0,false,236,1,1,0,1,2,3,7,0,0,0,3,1,1,0,0,0,0,0,0,2,0,1,0,0,0,9,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,draw/1[java.awt.Graphics2D],false,245,1,5,0,5,1,6,8,0,0,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawQuestionsBox/1[java.awt.Graphics2D],false,183,0,1,1,0,3,6,18,0,2,1,6,0,0,1,1,0,0,1,22,3,0,2,0,0,0,15,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadButtons/0,false,119,1,2,1,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,42,11,0,0,0,0,0,10,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkPlayClick/2[int,int]",false,318,3,5,1,4,6,4,23,0,0,2,4,0,0,0,1,0,0,0,3,0,0,3,0,0,0,19,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadQuestions/0,false,135,1,1,1,0,1,1,8,0,2,0,1,0,0,0,0,0,0,0,17,6,1,0,0,0,0,12,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],false,162,1,5,1,4,1,9,16,0,0,1,9,0,0,0,0,0,0,7,14,0,2,0,0,0,0,17,2,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,finalize/0,false,277,0,0,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,false
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkToolsClick/2[int,int]",false,282,3,4,1,3,15,3,44,0,1,2,3,1,1,1,0,0,0,0,17,5,0,4,0,0,0,12,2,0,false
C:\projects\SFC-The-Game\src\object\structure\Cell.java,object.structure.Cell$Anonymous1,run/0,false,43,0,3,0,3,3,1,9,0,0,0,1,0,0,1,1,0,1,0,1,2,2,2,0,0,0,8,1,0,false
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,resume/0,false,94,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,saveUser/0,false,40,1,2,2,0,2,8,15,0,3,0,8,0,0,0,0,1,0,4,0,3,1,1,0,0,0,15,2,0,false
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,NewUser/1[game.operator.GameManager],true,27,4,4,1,3,1,2,10,0,0,1,2,0,0,0,0,0,0,5,10,8,0,0,0,0,0,17,1,0,false
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,finalize/0,false,147,0,0,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,false
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,update/0,false,67,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,"mouseClickd/2[int,int]",false,132,4,4,0,4,4,5,13,0,0,2,5,1,1,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,false
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,keyPressed/1[int],false,98,3,3,0,3,10,6,28,0,0,1,6,1,1,0,2,0,0,0,10,3,1,2,0,0,0,6,1,0,false
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,draw/1[java.awt.Graphics2D],false,72,1,4,0,4,1,10,16,0,0,1,10,0,0,0,0,0,0,4,16,0,1,0,0,0,0,8,1,0,false
C:\projects\SFC-The-Game\src\game\frame\Opening.java,game.frame.Opening$Anonymous1,run/0,false,44,1,3,0,3,2,3,9,0,0,0,3,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,resume/0,false,47,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,Sound/1[java.io.InputStream],true,25,1,1,1,0,5,7,18,0,0,1,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,17,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,isResumed/0,false,56,0,0,0,0,2,1,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,play/0,false,40,0,22,22,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,loop/0,false,53,0,8,8,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,false
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,pause/0,false,44,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,stop/0,false,50,0,9,9,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],false,194,1,5,1,4,2,10,16,0,1,1,10,0,0,1,0,0,0,0,25,1,0,1,0,0,0,12,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,save/0,false,446,0,2,1,1,1,1,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,attackReaction/1[int],false,343,1,2,1,1,8,1,22,1,0,1,1,0,0,0,4,0,0,0,15,8,0,1,0,0,0,12,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,"mouseClickd/2[int,int]",false,300,1,2,0,2,1,2,5,0,0,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],false,365,2,6,1,5,10,5,56,1,0,1,5,0,0,0,5,0,0,0,17,6,0,1,2,0,0,20,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadSounds/0,false,159,1,2,1,1,1,1,10,0,0,0,1,0,0,0,0,0,0,8,0,8,0,0,0,0,0,13,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawOverPage/1[java.awt.Graphics2D],false,242,1,2,1,1,1,5,10,0,0,1,5,0,0,0,0,0,0,4,11,0,0,0,0,0,0,11,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,update/0,false,262,1,2,0,2,3,2,5,1,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,true
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,"checkCellClicked/2[int,int]",false,314,4,6,1,5,15,5,38,0,1,2,5,2,1,1,0,0,0,0,14,8,0,3,0,0,0,22,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadBackground/0,false,85,2,3,1,2,1,1,6,0,0,0,1,0,0,0,0,0,0,2,6,4,0,0,0,0,0,9,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawCells/1[java.awt.Graphics2D],false,174,2,5,1,4,6,4,18,0,1,1,4,1,1,1,0,0,0,0,2,1,1,3,0,0,0,11,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadCells/0,false,92,2,3,1,2,1,1,25,0,0,0,1,0,0,0,0,0,0,4,90,23,0,0,0,0,0,12,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,Lung/1[game.operator.GameManager],true,65,4,8,1,7,1,8,19,0,0,1,8,5,1,0,0,0,0,2,5,13,0,0,0,0,0,28,1,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawStatus/1[java.awt.Graphics2D],false,213,0,1,1,0,6,7,29,0,0,1,7,0,0,0,0,0,0,5,35,0,3,1,0,0,0,15,2,0,false
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,objectiveFinish/0,false,428,2,5,1,4,3,4,20,0,0,0,4,1,1,0,2,0,0,0,0,1,0,1,1,0,0,28,2,0,false
