file,class,method,variable,usage
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadInformations/0,radiation,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadInformations/0,userCash,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadInformations/0,userName,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadInformations/0,cell,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadInformations/0,surgery,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,resume/0,backSound,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,keyPressed/1[int],backSound,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadImages/0,cellImg,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadImages/0,chemoImg,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadImages/0,radioImg,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadImages/0,surgeryImg,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkAreaClick/2[int,int]",clickSound,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkAreaClick/2[int,int]",areaSelected,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkAreaClick/2[int,int]",areasBt,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],chemo,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],radiation,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],cellImg,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],chemoImg,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],radioImg,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],surgeryImg,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],usernameFont,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],cell,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawUserTools/1[java.awt.Graphics2D],surgery,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,Dashboard/1[game.operator.GameManager],random,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,Dashboard/1[game.operator.GameManager],backSound,2
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,Dashboard/1[game.operator.GameManager],clickSound,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,Dashboard/1[game.operator.GameManager],userInfoFont,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,Dashboard/1[game.operator.GameManager],usernameFont,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,Dashboard/1[game.operator.GameManager],errorSound,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,Dashboard/1[game.operator.GameManager],playBtFont,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,Dashboard/1[game.operator.GameManager],font,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,saveHighScore/0,highScorer,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,saveHighScore/0,highScore,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,save/0,chemo,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,save/0,userPoint,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,save/0,radiation,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,save/0,userCash,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,save/0,userName,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,save/0,cell,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,save/0,surgery,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawAreas/1[java.awt.Graphics2D],areaSelected,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawAreas/1[java.awt.Graphics2D],userInfoFont,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawAreas/1[java.awt.Graphics2D],areasBt,4
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,update/0,highScorer,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,update/0,userPoint,2
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,update/0,highScore,2
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,update/0,userName,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawQuestionsBox/1[java.awt.Graphics2D],QUESTIONS,2
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawQuestionsBox/1[java.awt.Graphics2D],OP_COL,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawQuestionsBox/1[java.awt.Graphics2D],NON_COL,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawQuestionsBox/1[java.awt.Graphics2D],ROW,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawQuestionsBox/1[java.awt.Graphics2D],OP_ROW,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawQuestionsBox/1[java.awt.Graphics2D],font,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadButtons/0,areaSelected,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadButtons/0,toolBt,5
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadButtons/0,areasBt,4
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadButtons/0,playButton,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkPlayClick/2[int,int]",backSound,3
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkPlayClick/2[int,int]",areaSelected,2
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkPlayClick/2[int,int]",ROW,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkPlayClick/2[int,int]",errorSound,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkPlayClick/2[int,int]",playButton,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadQuestions/0,OP_COL,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadQuestions/0,random,3
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadQuestions/0,NON_COL,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadQuestions/0,ROW,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,loadQuestions/0,OP_ROW,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],highScorer,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],userPoint,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],highScore,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],userInfoFont,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],usernameFont,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],userCash,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],userName,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],playButton,4
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,drawComponets/1[java.awt.Graphics2D],playBtFont,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkToolsClick/2[int,int]",chemo,2
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkToolsClick/2[int,int]",clickSound,4
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkToolsClick/2[int,int]",radiation,2
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkToolsClick/2[int,int]",toolBt,1
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkToolsClick/2[int,int]",userCash,8
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkToolsClick/2[int,int]",errorSound,4
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkToolsClick/2[int,int]",cell,2
C:\projects\SFC-The-Game\src\game\frame\Dashboard.java,game.frame.Dashboard,"checkToolsClick/2[int,int]",surgery,2
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,saveUser/0,userName,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,NewUser/1[game.operator.GameManager],typingSound,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,NewUser/1[game.operator.GameManager],cancelBt,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,NewUser/1[game.operator.GameManager],textFont,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,NewUser/1[game.operator.GameManager],userName,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,NewUser/1[game.operator.GameManager],errorSound,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,NewUser/1[game.operator.GameManager],btFont,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,NewUser/1[game.operator.GameManager],createBt,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,"mouseClickd/2[int,int]",typingSound,2
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,"mouseClickd/2[int,int]",cancelBt,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,"mouseClickd/2[int,int]",userName,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,"mouseClickd/2[int,int]",createBt,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,keyPressed/1[int],typingSound,4
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,keyPressed/1[int],userName,8
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,keyPressed/1[int],errorSound,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,draw/1[java.awt.Graphics2D],cancelBt,4
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,draw/1[java.awt.Graphics2D],textFont,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,draw/1[java.awt.Graphics2D],userName,1
C:\projects\SFC-The-Game\src\game\frame\NewUser.java,game.frame.NewUser,draw/1[java.awt.Graphics2D],createBt,4
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,resume/0,clip,1
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,Sound/1[java.io.InputStream],clip,2
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,isResumed/0,clip,1
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,play/0,clip,2
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,loop/0,clip,1
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,pause/0,clip,1
C:\projects\SFC-The-Game\src\object\structure\Sound.java,object.structure.Sound,stop/0,clip,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],chemo,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],toolsFont,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],radiationImg,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],radiation,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],cellImg,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],chemoImg,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],surgeryImg,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],cell,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],tools,4
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawTools/1[java.awt.Graphics2D],surgery,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,attackReaction/1[int],chemo,2
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,attackReaction/1[int],radiation,2
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,attackReaction/1[int],cell_status,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,attackReaction/1[int],cell,2
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,attackReaction/1[int],selectedTool,4
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,attackReaction/1[int],currentPoint,4
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,attackReaction/1[int],surgery,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,"mouseClickd/2[int,int]",toolsClicked,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],therapySound,2
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],chemo,2
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],cellCounter,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],currentCash,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],radiation,2
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],surgerySound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],cell_status,4
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],cell,2
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],errorSound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],selectedTool,5
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],surgery,2
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,onAction/1[int],currentPoint,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadSounds/0,therapySound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadSounds/0,backSound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadSounds/0,clickSound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadSounds/0,timeOutSound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadSounds/0,cellSound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadSounds/0,gameOverSound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadSounds/0,surgerySound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,loadSounds/0,errorSound,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawOverPage/1[java.awt.Graphics2D],currentCash,1
C:\projects\SFC-The-Game\src\game\level\Lung.java,game.level.Lung,drawOverPage/1[java.awt.Graphics2D],toolsFont,1
