file,class,method,variable,usage
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\Tile.java,mapTileByTile.Tile,"Tile/5[java.lang.Boolean,mapTileByTile.TextureRegion,mapTileByTile.TextureRegion,mapTileByTile.Vector2,mapTileByTile.Vector2]",occupied,1
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\Tile.java,mapTileByTile.Tile,setTexture/1[mapTileByTile.TextureRegion],texture,3
C:\projects\TacticalRPG\core\src\main\java\jFrame\LaminateCharacters.java,jFrame.LaminateCharacters,giveSelectionCharacter/0,spinner,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\LaminateCharacters.java,jFrame.LaminateCharacters,"LaminateCharacters/2[java.lang.String,java.lang.String[]]",name,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\LaminateCharacters.java,jFrame.LaminateCharacters,"LaminateCharacters/2[java.lang.String,java.lang.String[]]",spinner,3
C:\projects\TacticalRPG\core\src\main\java\jFrame\LaminateCharacters.java,jFrame.LaminateCharacters,checkNumCharacters/0,spinner,2
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,"TileMap/2[int,java.lang.String]",world_map_size,1
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,"TileMap/2[int,java.lang.String]",mapSize,5
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,"TileMap/2[int,java.lang.String]",cartographer,2
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,"TileMap/2[int,java.lang.String]",mapLayer0,1
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,"TileMap/2[int,java.lang.String]",tileLinkedList,1
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,"TileMap/2[int,java.lang.String]",cordsToIndexEquivalence,1
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,fillMap/0,world_map_size,2
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,fillMap/0,mapLayer0,2
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,fillMap/0,tileLinkedList,15
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,fillMap/0,cordsToIndexEquivalence,1
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,getTileLinkedList/0,tileLinkedList,1
C:\projects\TacticalRPG\core\src\main\java\mapTileByTile\TileMap.java,mapTileByTile.TileMap,render/1[mapTileByTile.SpriteBatch],tileLinkedList,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,"CreditsScreen/5[com.rotirmar.athena.SpriteBatch,int,int,com.rotirmar.athena.Game,com.rotirmar.athena.MenuScreen]",button,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,"CreditsScreen/5[com.rotirmar.athena.SpriteBatch,int,int,com.rotirmar.athena.Game,com.rotirmar.athena.MenuScreen]",screenHeightThird,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,"CreditsScreen/5[com.rotirmar.athena.SpriteBatch,int,int,com.rotirmar.athena.Game,com.rotirmar.athena.MenuScreen]",game,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,"CreditsScreen/5[com.rotirmar.athena.SpriteBatch,int,int,com.rotirmar.athena.Game,com.rotirmar.athena.MenuScreen]",menuScreen,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,"CreditsScreen/5[com.rotirmar.athena.SpriteBatch,int,int,com.rotirmar.athena.Game,com.rotirmar.athena.MenuScreen]",screenWidthThird,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,"CreditsScreen/5[com.rotirmar.athena.SpriteBatch,int,int,com.rotirmar.athena.Game,com.rotirmar.athena.MenuScreen]",credits,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,"CreditsScreen/5[com.rotirmar.athena.SpriteBatch,int,int,com.rotirmar.athena.Game,com.rotirmar.athena.MenuScreen]",batch,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,render/1[float],button,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,render/1[float],screenHeightThird,2
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,render/1[float],screenWidthThird,2
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,render/1[float],credits,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,render/1[float],batch,4
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,mouseInput/0,screenHeightThird,4
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,mouseInput/0,game,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,mouseInput/0,menuScreen,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\CreditsScreen.java,com.rotirmar.athena.CreditsScreen,mouseInput/0,screenWidthThird,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkBackMenu.java,jFrame.FrameworkBackMenu,FrameworkBackMenu/0,laminateBackMenu,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu$ActionGenerate,ActionGenerate/1[jFrame.FrameworkMenu],marco,3
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu$ActionGenerate,actionPerformed/1[java.awt.event.ActionEvent],marco,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu,getNumCharacters/0,numCharacters,1
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu,getTypeMap/0,typeMap,1
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu,getVisible/0,visible,1
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu,FrameworkMenu/0,laminateCharacters1,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu,FrameworkMenu/0,laminateCharacters2,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu,FrameworkMenu/0,laminateTypeMap,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu,FrameworkMenu/0,laminateSizeMap,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu,getSizeMap/0,sizeMap,1
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkMenu.java,jFrame.FrameworkMenu,getNumCharacters2/0,numCharacters2,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,checkJFrame/0,screenHeightThird,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,checkJFrame/0,game,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,checkJFrame/0,screenWidthThird,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,checkJFrame/0,paramWindow,4
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,checkJFrame/0,batch,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,mouseInput/0,screenHeightThird,13
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,mouseInput/0,game,2
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,mouseInput/0,screenWidthThird,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,mouseInput/0,buttonHeight,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,mouseInput/0,paramWindow,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,mouseInput/0,batch,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,mouseInput/0,buttonWidth,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",btnNewMap,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",screenHeightThird,2
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",game,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",btnResume,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",screenWidthThird,2
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",buttonHeight,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",btnCredits,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",batch,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",paramWindow,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,"MenuScreen/2[com.rotirmar.athena.SpriteBatch,com.rotirmar.athena.Game]",buttonWidth,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,getCurrentFrame/0,time,2
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,getCurrentFrame/0,animation,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,render/1[float],btnNewMap,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,render/1[float],screenHeightThird,4
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,render/1[float],btnResume,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,render/1[float],screenWidthThird,4
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,render/1[float],buttonHeight,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,render/1[float],btnCredits,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,render/1[float],batch,6
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,render/1[float],buttonWidth,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\MenuScreen.java,com.rotirmar.athena.MenuScreen,makeAnimation/1[com.rotirmar.athena.Texture],animation,1
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkBackMenu.java,jFrame.FrameworkBackMenu$ActionButtonNo,ActionButtonNo/1[jFrame.FrameworkBackMenu],marco,3
C:\projects\TacticalRPG\core\src\main\java\jFrame\FrameworkBackMenu.java,jFrame.FrameworkBackMenu$ActionButtonNo,actionPerformed/1[java.awt.event.ActionEvent],marco,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,mouseInput/0,tilesOps,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,mouseInput/0,cam,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,"GameScreen/6[com.rotirmar.athena.SpriteBatch,java.util.ArrayList<java.lang.Integer>,int,java.lang.String,int,int]",frameworkBackMenu,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,"GameScreen/6[com.rotirmar.athena.SpriteBatch,java.util.ArrayList<java.lang.Integer>,int,java.lang.String,int,int]",charactersOps,2
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,"GameScreen/6[com.rotirmar.athena.SpriteBatch,java.util.ArrayList<java.lang.Integer>,int,java.lang.String,int,int]",batch,3
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,"GameScreen/6[com.rotirmar.athena.SpriteBatch,java.util.ArrayList<java.lang.Integer>,int,java.lang.String,int,int]",tilesOps,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,"GameScreen/6[com.rotirmar.athena.SpriteBatch,java.util.ArrayList<java.lang.Integer>,int,java.lang.String,int,int]",map,2
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,"GameScreen/6[com.rotirmar.athena.SpriteBatch,java.util.ArrayList<java.lang.Integer>,int,java.lang.String,int,int]",cam,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,render/1[float],charactersOps,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,render/1[float],batch,5
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,render/1[float],map,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,render/1[float],cam,1
C:\projects\TacticalRPG\core\src\main\java\com\rotirmar\athena\GameScreen.java,com.rotirmar.athena.GameScreen,keyboardInput/0,frameworkBackMenu,1
C:\projects\TacticalRPG\core\src\main\java\jFrame\LaminateMapSize.java,jFrame.LaminateMapSize,giveSelectionMap/0,spinner,1
C:\projects\TacticalRPG\core\src\main\java\jFrame\LaminateMapSize.java,jFrame.LaminateMapSize,"LaminateMapSize/2[java.lang.String,java.lang.String[]]",spinner,2
C:\projects\TacticalRPG\core\src\main\java\characters\CharactersOperations.java,characters.CharactersOperations,CharactersOperations/1[java.util.ArrayList<java.lang.Integer>],characters,1
C:\projects\TacticalRPG\core\src\main\java\characters\CharactersOperations.java,characters.CharactersOperations,CharactersOperations/1[java.util.ArrayList<java.lang.Integer>],characterPosEquivalence,1
C:\projects\TacticalRPG\core\src\main\java\characters\CharactersOperations.java,characters.CharactersOperations,getCharacterPosEquivalence/0,characterPosEquivalence,1
C:\projects\TacticalRPG\core\src\main\java\characters\CharactersOperations.java,characters.CharactersOperations,"updateHashMap/3[java.lang.String,java.lang.String,int]",characterPosEquivalence,2
C:\projects\TacticalRPG\core\src\main\java\characters\CharactersOperations.java,characters.CharactersOperations,fillCharacters/1[java.util.ArrayList<java.lang.Integer>],characters,6
C:\projects\TacticalRPG\core\src\main\java\characters\CharactersOperations.java,characters.CharactersOperations,getCharacters/0,characters,1
C:\projects\TacticalRPG\core\src\main\java\characters\CharactersOperations.java,characters.CharactersOperations,fillEquivalences/0,characters,1
C:\projects\TacticalRPG\core\src\main\java\characters\CharactersOperations.java,characters.CharactersOperations,fillEquivalences/0,characterPosEquivalence,1
C:\projects\TacticalRPG\core\src\main\java\jFrame\LaminateMapType.java,jFrame.LaminateMapType,generateRadioButton/1[java.lang.String[]],group,2
C:\projects\TacticalRPG\core\src\main\java\jFrame\LaminateMapType.java,jFrame.LaminateMapType,giveSelectionMap/0,group,1
C:\projects\TacticalRPG\core\src\main\java\utilities\RegionGiver.java,utilities.RegionGiver,"getRegion/2[java.lang.Boolean,java.lang.String]",SIDE_SIZE,34
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,turnBlueBack/1[java.util.LinkedList<mapTileByTile.Tile>],possibleTilesToMove,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,turnBlueBack/1[java.util.LinkedList<mapTileByTile.Tile>],beforeTheBlueTiles,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,oldTileChecker/1[java.util.LinkedList<mapTileByTile.Tile>],oldTile,3
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,oldTileChecker/1[java.util.LinkedList<mapTileByTile.Tile>],oldPosition,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,setInaccessibleInitialTiles/0,characters,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,setInaccessibleInitialTiles/0,c,3
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,setInaccessibleInitialTiles/0,map,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",characters,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",characterSelected,5
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",c,3
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",charArrayIndex,3
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",startCharPos,3
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",charactersOps,2
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",equivalences,2
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",possibleTilesToMove,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",startTilePos,2
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"modifyTile/2[int,int]",map,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"TilesOperations/2[mapTileByTile.TileMap,characters.CharactersOperations]",characters,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"TilesOperations/2[mapTileByTile.TileMap,characters.CharactersOperations]",characterSelected,1
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"TilesOperations/2[mapTileByTile.TileMap,characters.CharactersOperations]",charactersOps,5
C:\projects\TacticalRPG\core\src\main\java\utilities\TilesOperations.java,utilities.TilesOperations,"TilesOperations/2[mapTileByTile.TileMap,characters.CharactersOperations]",equivalences,1
